bound_size,question_id,equal,generated_sql_error,gold_sql_error,generated_sql_results,gold_sql_results,generated_sql_scalar,gold_sql_scalar,generated_sql,gold_sql,generated_sql_ok,gold_sql_ok
4,5,False,,,[[4]],[[3]],4,3,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T2.AVGSCRMATH > 400 AND T1.VIRTUAL = 'F';,SELECT COUNT(DISTINCT T2.SCHOOL) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.VIRTUAL = 'F' AND T1.AVGSCRMATH > 400;,True,True
5,5,False,,,[[5]],[[2]],5,2,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T2.AVGSCRMATH > 400 AND T1.VIRTUAL = 'F';,SELECT COUNT(DISTINCT T2.SCHOOL) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.VIRTUAL = 'F' AND T1.AVGSCRMATH > 400;,True,True
2,7,False,,,"[[""2147483649""]]","[[""2147483648""]]",2147483649,2147483648,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.NUMGE1500 DESC LIMIT 1;,SELECT T2.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;,True,True
3,7,False,,,"[[""2147483649""]]","[[""2147483648""]]",2147483649,2147483648,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.NUMGE1500 DESC LIMIT 1;,SELECT T2.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;,True,True
4,7,False,,,"[[""2147483649""]]","[[""2147483648""]]",2147483649,2147483648,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.NUMGE1500 DESC LIMIT 1;,SELECT T2.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;,True,True
5,7,False,,,"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.NUMGE1500 DESC LIMIT 1;,SELECT T2.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;,True,True
1,9,False,,,[[1]],[[0]],1,0,SELECT COUNT(*) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
2,9,False,,,[[0]],[[1]],0,1,SELECT COUNT(*) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
3,9,False,,,[[3]],[[0]],3,0,SELECT COUNT(*) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
4,9,False,,,[[4]],[[0]],4,0,SELECT COUNT(*) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
5,9,False,,,[[1]],[[5]],1,5,SELECT COUNT(*) FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
1,18,False,,,[[1]],[[0]],1,0,SELECT COUNT(*) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.COUNTY = 'FRESNO' AND T1.FUNDINGTYPE = 'DIRECTLY FUNDED' AND T2.NUMTSTTAKR <= 250;,SELECT COUNT(T1.CDSCODE) FROM FRPM AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED' AND T1.COUNTY_NAME = 'FRESNO' AND T2.NUMTSTTAKR <= 250;,True,True
2,18,False,,,[[2]],[[0]],2,0,SELECT COUNT(*) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.COUNTY = 'FRESNO' AND T1.FUNDINGTYPE = 'DIRECTLY FUNDED' AND T2.NUMTSTTAKR <= 250;,SELECT COUNT(T1.CDSCODE) FROM FRPM AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED' AND T1.COUNTY_NAME = 'FRESNO' AND T2.NUMTSTTAKR <= 250;,True,True
3,18,False,,,[[3]],[[0]],3,0,SELECT COUNT(*) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.COUNTY = 'FRESNO' AND T1.FUNDINGTYPE = 'DIRECTLY FUNDED' AND T2.NUMTSTTAKR <= 250;,SELECT COUNT(T1.CDSCODE) FROM FRPM AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED' AND T1.COUNTY_NAME = 'FRESNO' AND T2.NUMTSTTAKR <= 250;,True,True
4,18,False,,,[[4]],[[0]],4,0,SELECT COUNT(*) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.COUNTY = 'FRESNO' AND T1.FUNDINGTYPE = 'DIRECTLY FUNDED' AND T2.NUMTSTTAKR <= 250;,SELECT COUNT(T1.CDSCODE) FROM FRPM AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED' AND T1.COUNTY_NAME = 'FRESNO' AND T2.NUMTSTTAKR <= 250;,True,True
5,18,False,,,[[1]],[[2]],1,2,SELECT COUNT(*) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.COUNTY = 'FRESNO' AND T1.FUNDINGTYPE = 'DIRECTLY FUNDED' AND T2.NUMTSTTAKR <= 250;,SELECT COUNT(T1.CDSCODE) FROM FRPM AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED' AND T1.COUNTY_NAME = 'FRESNO' AND T2.NUMTSTTAKR <= 250;,True,True
1,21,False,,,[[1]],[[0]],1,0,SELECT COUNT(*) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.COUNTY = 'LOS ANGELES' AND T1.FREE_MEAL_COUNT_K12 > 500 AND T1.FRPM_COUNT_K12 < 700;,SELECT COUNT(CDSCODE) FROM FRPM WHERE COUNTY_NAME = 'LOS ANGELES' AND FREE_MEAL_COUNT_K12 > 500 AND FRPM_COUNT_K12< 700;,True,True
2,21,False,,,[[0]],[[2]],0,2,SELECT COUNT(*) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.COUNTY = 'LOS ANGELES' AND T1.FREE_MEAL_COUNT_K12 > 500 AND T1.FRPM_COUNT_K12 < 700;,SELECT COUNT(CDSCODE) FROM FRPM WHERE COUNTY_NAME = 'LOS ANGELES' AND FREE_MEAL_COUNT_K12 > 500 AND FRPM_COUNT_K12< 700;,True,True
3,21,False,,,[[3]],[[0]],3,0,SELECT COUNT(*) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.COUNTY = 'LOS ANGELES' AND T1.FREE_MEAL_COUNT_K12 > 500 AND T1.FRPM_COUNT_K12 < 700;,SELECT COUNT(CDSCODE) FROM FRPM WHERE COUNTY_NAME = 'LOS ANGELES' AND FREE_MEAL_COUNT_K12 > 500 AND FRPM_COUNT_K12< 700;,True,True
4,21,False,,,[[3]],[[0]],3,0,SELECT COUNT(*) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.COUNTY = 'LOS ANGELES' AND T1.FREE_MEAL_COUNT_K12 > 500 AND T1.FRPM_COUNT_K12 < 700;,SELECT COUNT(CDSCODE) FROM FRPM WHERE COUNTY_NAME = 'LOS ANGELES' AND FREE_MEAL_COUNT_K12 > 500 AND FRPM_COUNT_K12< 700;,True,True
5,21,False,,,[[5]],[[0]],5,0,SELECT COUNT(*) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.COUNTY = 'LOS ANGELES' AND T1.FREE_MEAL_COUNT_K12 > 500 AND T1.FRPM_COUNT_K12 < 700;,SELECT COUNT(CDSCODE) FROM FRPM WHERE COUNTY_NAME = 'LOS ANGELES' AND FREE_MEAL_COUNT_K12 > 500 AND FRPM_COUNT_K12< 700;,True,True
2,29,True,,,"[[""1970-01-02""]]","[[""1970-01-02""]]",1970-01-02,1970-01-02,SELECT T1.OPENDATE FROM SCHOOLS AS T1 INNER JOIN FRPM AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T2.ENROLLMENT_K12 DESC LIMIT 1;,SELECT T2.OPENDATE FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T1.ENROLLMENT_K12 DESC LIMIT 1;,True,True
3,29,True,,,"[[""1970-01-02""]]","[[""1970-01-02""]]",1970-01-02,1970-01-02,SELECT T1.OPENDATE FROM SCHOOLS AS T1 INNER JOIN FRPM AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T2.ENROLLMENT_K12 DESC LIMIT 1;,SELECT T2.OPENDATE FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T1.ENROLLMENT_K12 DESC LIMIT 1;,True,True
4,29,True,,,"[[""1970-01-02""]]","[[""1970-01-02""]]",1970-01-02,1970-01-02,SELECT T1.OPENDATE FROM SCHOOLS AS T1 INNER JOIN FRPM AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T2.ENROLLMENT_K12 DESC LIMIT 1;,SELECT T2.OPENDATE FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T1.ENROLLMENT_K12 DESC LIMIT 1;,True,True
5,29,True,,,"[[""1970-01-01""]]","[[""1970-01-01""]]",1970-01-01,1970-01-01,SELECT T1.OPENDATE FROM SCHOOLS AS T1 INNER JOIN FRPM AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T2.ENROLLMENT_K12 DESC LIMIT 1;,SELECT T2.OPENDATE FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE ORDER BY T1.ENROLLMENT_K12 DESC LIMIT 1;,True,True
1,42,False,,,[],"[[""2147483648""]]",,2147483648,SELECT T1.EDOPSNAME FROM SCHOOLS AS T1 INNER JOIN ( SELECT CDS FROM SATSCORES WHERE AVGSCRMATH IS NOT NULL ORDER BY AVGSCRMATH DESC LIMIT 1 ) AS T2 ON T1.CDSCODE = T2.CDS;,SELECT T2.EDOPSNAME FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,True,True
2,42,True,,,[[null]],[[null]],,,SELECT T1.EDOPSNAME FROM SCHOOLS AS T1 INNER JOIN ( SELECT CDS FROM SATSCORES WHERE AVGSCRMATH IS NOT NULL ORDER BY AVGSCRMATH DESC LIMIT 1 ) AS T2 ON T1.CDSCODE = T2.CDS;,SELECT T2.EDOPSNAME FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,True,True
3,42,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT T1.EDOPSNAME FROM SCHOOLS AS T1 INNER JOIN ( SELECT CDS FROM SATSCORES WHERE AVGSCRMATH IS NOT NULL ORDER BY AVGSCRMATH DESC LIMIT 1 ) AS T2 ON T1.CDSCODE = T2.CDS;,SELECT T2.EDOPSNAME FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,True,True
4,42,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT T1.EDOPSNAME FROM SCHOOLS AS T1 INNER JOIN ( SELECT CDS FROM SATSCORES WHERE AVGSCRMATH IS NOT NULL ORDER BY AVGSCRMATH DESC LIMIT 1 ) AS T2 ON T1.CDSCODE = T2.CDS;,SELECT T2.EDOPSNAME FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,True,True
5,42,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT T1.EDOPSNAME FROM SCHOOLS AS T1 INNER JOIN ( SELECT CDS FROM SATSCORES WHERE AVGSCRMATH IS NOT NULL ORDER BY AVGSCRMATH DESC LIMIT 1 ) AS T2 ON T1.CDSCODE = T2.CDS;,SELECT T2.EDOPSNAME FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,True,True
1,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483649"", 0]]",,,"SELECT T1.SNAME, AVG(T1.AVGSCRWRITE) AS AVERAGEWRITINGSCORE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T3 ON T1.CDS = T3.CDSCODE WHERE T3.ADMFNAME1 = 'RICCI' AND T3.ADMLNAME1 = 'ULRICH' GROUP BY T1.SNAME;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
2,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483648"", 0], [""2147483648"", 0]]",,,"SELECT T1.SNAME, AVG(T1.AVGSCRWRITE) AS AVERAGEWRITINGSCORE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T3 ON T1.CDS = T3.CDSCODE WHERE T3.ADMFNAME1 = 'RICCI' AND T3.ADMLNAME1 = 'ULRICH' GROUP BY T1.SNAME;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
3,45,False,,,"[[""2147483648"", 0.0], [""2147483649"", 0.0]]","[[""2147483649"", 0], [""2147483649"", 0], [""2147483649"", 0]]",,,"SELECT T1.SNAME, AVG(T1.AVGSCRWRITE) AS AVERAGEWRITINGSCORE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T3 ON T1.CDS = T3.CDSCODE WHERE T3.ADMFNAME1 = 'RICCI' AND T3.ADMLNAME1 = 'ULRICH' GROUP BY T1.SNAME;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
4,45,False,,,"[[""2147483648"", -1.0], [""2147483649"", -1.0], [""2147483650"", -1.0]]","[[""2147483649"", -1], [""2147483649"", -1], [""2147483649"", -1], [""2147483649"", -1]]",,,"SELECT T1.SNAME, AVG(T1.AVGSCRWRITE) AS AVERAGEWRITINGSCORE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T3 ON T1.CDS = T3.CDSCODE WHERE T3.ADMFNAME1 = 'RICCI' AND T3.ADMLNAME1 = 'ULRICH' GROUP BY T1.SNAME;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
5,45,False,,,"[[""2147483648"", 13.0], [""2147483649"", 13.0], [""2147483651"", 13.0]]","[[""2147483650"", 13], [""2147483650"", 13], [""2147483650"", 13], [""2147483650"", 13], [""2147483650"", 13]]",,,"SELECT T1.SNAME, AVG(T1.AVGSCRWRITE) AS AVERAGEWRITINGSCORE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T3 ON T1.CDS = T3.CDSCODE WHERE T3.ADMFNAME1 = 'RICCI' AND T3.ADMLNAME1 = 'ULRICH' GROUP BY T1.SNAME;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
1,59,False,,,"[[""2147483648""]]",[],2147483648,,SELECT WEBSITE FROM SCHOOLS WHERE ADMFNAME1 = 'MIKE' AND ADMLNAME1 = 'LARSON' OR ADMFNAME2 = 'DANTE' AND ADMLNAME2 = 'ALVAREZ' OR ADMFNAME3 = 'MIKE' AND ADMLNAME3 = 'LARSON' OR ADMFNAME1 = 'DANTE' AND ADMLNAME1 = 'ALVAREZ' OR ADMFNAME2 = 'MIKE' AND ADMLNAME2 = 'LARSON' OR ADMFNAME3 = 'DANTE' AND ADMLNAME3 = 'ALVAREZ';,SELECT WEBSITE FROM SCHOOLS WHERE (ADMFNAME1 = 'MIKE' AND ADMLNAME1 = 'LARSON') OR (ADMFNAME1 = 'DANTE' AND ADMLNAME1 = 'ALVAREZ');,True,True
