bound_size,question_id,equal,generated_sql_error,gold_sql_error,generated_sql_results,gold_sql_results,generated_sql_scalar,gold_sql_scalar,generated_sql,gold_sql,generated_sql_ok,gold_sql_ok
1,9,False,,,[[1]],[[0]],1,0,SELECT COUNT(T2.CDSCODE) AS FILTERED_SCHOOL_COUNT FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
2,9,False,,,[[2]],[[1]],2,1,SELECT COUNT(T2.CDSCODE) AS FILTERED_SCHOOL_COUNT FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
3,9,False,,,[[3]],[[0]],3,0,SELECT COUNT(T2.CDSCODE) AS FILTERED_SCHOOL_COUNT FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
4,9,False,,,[[4]],[[0]],4,0,SELECT COUNT(T2.CDSCODE) AS FILTERED_SCHOOL_COUNT FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
5,9,False,,,[[5]],[[0]],5,0,SELECT COUNT(T2.CDSCODE) AS FILTERED_SCHOOL_COUNT FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.FUNDINGTYPE = 'DIRECTLY FUNDED';,SELECT COUNT(T2.SCHOOL_CODE) FROM SATSCORES AS T1 INNER JOIN FRPM AS T2 ON T1.CDS = T2.CDSCODE WHERE T1.AVGSCRMATH > 560 AND T2.CHARTER_FUNDING_TYPE = 'DIRECTLY FUNDED';,True,True
1,16,False,,,[[1]],[[0]],1,0,SELECT COUNT(S.CDSCODE) FROM SCHOOLS S JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.STATUSTYPE = 'MERGED' AND SC.NUMTSTTAKR < 100;,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.STATUSTYPE = 'MERGED' AND T2.NUMTSTTAKR < 100 AND T1.COUNTY = 'LAKE';,True,True
2,16,False,,,[[2]],[[1]],2,1,SELECT COUNT(S.CDSCODE) FROM SCHOOLS S JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.STATUSTYPE = 'MERGED' AND SC.NUMTSTTAKR < 100;,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.STATUSTYPE = 'MERGED' AND T2.NUMTSTTAKR < 100 AND T1.COUNTY = 'LAKE';,True,True
3,16,False,,,[[2]],[[1]],2,1,SELECT COUNT(S.CDSCODE) FROM SCHOOLS S JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.STATUSTYPE = 'MERGED' AND SC.NUMTSTTAKR < 100;,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.STATUSTYPE = 'MERGED' AND T2.NUMTSTTAKR < 100 AND T1.COUNTY = 'LAKE';,True,True
4,16,False,,,[[4]],[[0]],4,0,SELECT COUNT(S.CDSCODE) FROM SCHOOLS S JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.STATUSTYPE = 'MERGED' AND SC.NUMTSTTAKR < 100;,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.STATUSTYPE = 'MERGED' AND T2.NUMTSTTAKR < 100 AND T1.COUNTY = 'LAKE';,True,True
5,16,False,,,[[5]],[[0]],5,0,SELECT COUNT(S.CDSCODE) FROM SCHOOLS S JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.STATUSTYPE = 'MERGED' AND SC.NUMTSTTAKR < 100;,SELECT COUNT(T1.CDSCODE) FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS WHERE T1.STATUSTYPE = 'MERGED' AND T2.NUMTSTTAKR < 100 AND T1.COUNTY = 'LAKE';,True,True
2,19,False,,,"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT S.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS S ON T1.CDS = S.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.AVGSCRMATH DESC LIMIT 1;,True,True
3,19,False,,,"[[""2147483649""]]","[[""2147483648""]]",2147483649,2147483648,SELECT S.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS S ON T1.CDS = S.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.AVGSCRMATH DESC LIMIT 1;,True,True
4,19,False,,,"[[""2147483649""]]","[[""2147483648""]]",2147483649,2147483648,SELECT S.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS S ON T1.CDS = S.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.AVGSCRMATH DESC LIMIT 1;,True,True
5,19,False,,,"[[""2147483648""]]","[[""2147483649""]]",2147483648,2147483649,SELECT S.PHONE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS S ON T1.CDS = S.CDSCODE ORDER BY T1.AVGSCRMATH DESC LIMIT 1;,SELECT T1.PHONE FROM SCHOOLS AS T1 INNER JOIN SATSCORES AS T2 ON T1.CDSCODE = T2.CDS ORDER BY T2.AVGSCRMATH DESC LIMIT 1;,True,True
2,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483648"", 0], [""2147483648"", 0]]",,,"SELECT S.SCHOOL, AVG(SC.AVGSCRWRITE) AS AVGSCRWRITE FROM SCHOOLS S INNER JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.ADMFNAME1 = 'RICCI' AND S.ADMLNAME1 = 'ULRICH' GROUP BY S.SCHOOL;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
3,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483648"", 0], [""2147483648"", 0], [""2147483648"", 0]]",,,"SELECT S.SCHOOL, AVG(SC.AVGSCRWRITE) AS AVGSCRWRITE FROM SCHOOLS S INNER JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.ADMFNAME1 = 'RICCI' AND S.ADMLNAME1 = 'ULRICH' GROUP BY S.SCHOOL;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
4,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483648"", 0], [""2147483648"", 0], [""2147483648"", 0], [""2147483648"", 0]]",,,"SELECT S.SCHOOL, AVG(SC.AVGSCRWRITE) AS AVGSCRWRITE FROM SCHOOLS S INNER JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.ADMFNAME1 = 'RICCI' AND S.ADMLNAME1 = 'ULRICH' GROUP BY S.SCHOOL;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
5,45,False,,,"[[""2147483648"", 0.0]]","[[""2147483648"", 0], [""2147483648"", 0], [""2147483648"", 0], [""2147483648"", 0]]",,,"SELECT S.SCHOOL, AVG(SC.AVGSCRWRITE) AS AVGSCRWRITE FROM SCHOOLS S INNER JOIN SATSCORES SC ON S.CDSCODE = SC.CDS WHERE S.ADMFNAME1 = 'RICCI' AND S.ADMLNAME1 = 'ULRICH' GROUP BY S.SCHOOL;","SELECT T2.SCHOOL, T1.AVGSCRWRITE FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE WHERE T2.ADMFNAME1 = 'RICCI' AND T2.ADMLNAME1 = 'ULRICH';",True,True
1,70,False,,,[[1]],[[0]],1,0,"SELECT COUNT(*) FROM SCHOOLS WHERE COUNTY = 'ALPINE' AND SOCTYPE = 'DISTRICT COMMUNITY DAY SCHOOLS' AND STATUSTYPE IN('ACTIVE', 'CLOSED');",SELECT COUNT(SCHOOL) FROM SCHOOLS WHERE (STATUSTYPE = 'CLOSED' OR STATUSTYPE = 'ACTIVE') AND SOC = 69 AND COUNTY = 'ALPINE';,True,True
2,70,False,,,[[2]],[[0]],2,0,"SELECT COUNT(*) FROM SCHOOLS WHERE COUNTY = 'ALPINE' AND SOCTYPE = 'DISTRICT COMMUNITY DAY SCHOOLS' AND STATUSTYPE IN('ACTIVE', 'CLOSED');",SELECT COUNT(SCHOOL) FROM SCHOOLS WHERE (STATUSTYPE = 'CLOSED' OR STATUSTYPE = 'ACTIVE') AND SOC = 69 AND COUNTY = 'ALPINE';,True,True
3,70,False,,,[[3]],[[0]],3,0,"SELECT COUNT(*) FROM SCHOOLS WHERE COUNTY = 'ALPINE' AND SOCTYPE = 'DISTRICT COMMUNITY DAY SCHOOLS' AND STATUSTYPE IN('ACTIVE', 'CLOSED');",SELECT COUNT(SCHOOL) FROM SCHOOLS WHERE (STATUSTYPE = 'CLOSED' OR STATUSTYPE = 'ACTIVE') AND SOC = 69 AND COUNTY = 'ALPINE';,True,True
4,70,False,,,[[4]],[[0]],4,0,"SELECT COUNT(*) FROM SCHOOLS WHERE COUNTY = 'ALPINE' AND SOCTYPE = 'DISTRICT COMMUNITY DAY SCHOOLS' AND STATUSTYPE IN('ACTIVE', 'CLOSED');",SELECT COUNT(SCHOOL) FROM SCHOOLS WHERE (STATUSTYPE = 'CLOSED' OR STATUSTYPE = 'ACTIVE') AND SOC = 69 AND COUNTY = 'ALPINE';,True,True
5,70,False,,,[[5]],[[0]],5,0,"SELECT COUNT(*) FROM SCHOOLS WHERE COUNTY = 'ALPINE' AND SOCTYPE = 'DISTRICT COMMUNITY DAY SCHOOLS' AND STATUSTYPE IN('ACTIVE', 'CLOSED');",SELECT COUNT(SCHOOL) FROM SCHOOLS WHERE (STATUSTYPE = 'CLOSED' OR STATUSTYPE = 'ACTIVE') AND SOC = 69 AND COUNTY = 'ALPINE';,True,True
1,74,False,,,[],[[null]],,,SELECT F.LOW_GRADE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.NCESDIST = '0613360' AND S.EDOPSCODE = 'SPECON' ORDER BY F.LOW_GRADE ASC LIMIT 1;,SELECT MIN(T1.LOW_GRADE) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.NCESDIST = '0613360' AND T2.EDOPSCODE = 'SPECON';,True,True
2,74,False,,,[],[[null]],,,SELECT F.LOW_GRADE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.NCESDIST = '0613360' AND S.EDOPSCODE = 'SPECON' ORDER BY F.LOW_GRADE ASC LIMIT 1;,SELECT MIN(T1.LOW_GRADE) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.NCESDIST = '0613360' AND T2.EDOPSCODE = 'SPECON';,True,True
3,74,False,,,[],[[null]],,,SELECT F.LOW_GRADE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.NCESDIST = '0613360' AND S.EDOPSCODE = 'SPECON' ORDER BY F.LOW_GRADE ASC LIMIT 1;,SELECT MIN(T1.LOW_GRADE) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.NCESDIST = '0613360' AND T2.EDOPSCODE = 'SPECON';,True,True
4,74,False,,,[],[[null]],,,SELECT F.LOW_GRADE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.NCESDIST = '0613360' AND S.EDOPSCODE = 'SPECON' ORDER BY F.LOW_GRADE ASC LIMIT 1;,SELECT MIN(T1.LOW_GRADE) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.NCESDIST = '0613360' AND T2.EDOPSCODE = 'SPECON';,True,True
5,74,False,,,[],[[null]],,,SELECT F.LOW_GRADE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.NCESDIST = '0613360' AND S.EDOPSCODE = 'SPECON' ORDER BY F.LOW_GRADE ASC LIMIT 1;,SELECT MIN(T1.LOW_GRADE) FROM FRPM AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDSCODE = T2.CDSCODE WHERE T2.NCESDIST = '0613360' AND T2.EDOPSCODE = 'SPECON';,True,True
2,78,True,,,"[[""2147483648""]]","[[""2147483648""]]",2147483648,2147483648,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(*) DESC LIMIT 1;,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(GSSERVED) DESC LIMIT 1;,True,True
3,78,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(*) DESC LIMIT 1;,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(GSSERVED) DESC LIMIT 1;,True,True
4,78,True,,,"[[""2147483649""]]","[[""2147483649""]]",2147483649,2147483649,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(*) DESC LIMIT 1;,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(GSSERVED) DESC LIMIT 1;,True,True
5,78,True,,,"[[""2147483651""]]","[[""2147483651""]]",2147483651,2147483651,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(*) DESC LIMIT 1;,SELECT GSSERVED FROM SCHOOLS WHERE CITY = 'ADELANTO' GROUP BY GSSERVED ORDER BY COUNT(GSSERVED) DESC LIMIT 1;,True,True
3,79,False,,,"[[""SANTA BARBARA"", 2]]","[[""SANTA BARBARA"", 2]]",,,"SELECT COUNTY, COUNT(*) AS COUNT_SCHOOLS FROM SCHOOLS WHERE COUNTY IN('SAN DIEGO', 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT_SCHOOLS DESC LIMIT 1;","SELECT COUNTY, COUNT(VIRTUAL) FROM SCHOOLS WHERE (COUNTY = 'SAN DIEGO' OR COUNTY = 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT(VIRTUAL) DESC LIMIT 1;",True,True
4,79,False,,,"[[""SANTA BARBARA"", 3]]","[[""SANTA BARBARA"", 3]]",,,"SELECT COUNTY, COUNT(*) AS COUNT_SCHOOLS FROM SCHOOLS WHERE COUNTY IN('SAN DIEGO', 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT_SCHOOLS DESC LIMIT 1;","SELECT COUNTY, COUNT(VIRTUAL) FROM SCHOOLS WHERE (COUNTY = 'SAN DIEGO' OR COUNTY = 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT(VIRTUAL) DESC LIMIT 1;",True,True
5,79,False,,,"[[""SANTA BARBARA"", 2]]","[[""SANTA BARBARA"", 2]]",,,"SELECT COUNTY, COUNT(*) AS COUNT_SCHOOLS FROM SCHOOLS WHERE COUNTY IN('SAN DIEGO', 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT_SCHOOLS DESC LIMIT 1;","SELECT COUNTY, COUNT(VIRTUAL) FROM SCHOOLS WHERE (COUNTY = 'SAN DIEGO' OR COUNTY = 'SANTA BARBARA') AND VIRTUAL = 'F' GROUP BY COUNTY ORDER BY COUNT(VIRTUAL) DESC LIMIT 1;",True,True
1,88,False,,,[],"[[""2147483648"", ""2147483648""]]",,,"SELECT SCHOOLS.ADMEMAIL1, SCHOOLS.SCHOOL FROM SATSCORES INNER JOIN SCHOOLS ON SATSCORES.CDS = SCHOOLS.CDSCODE WHERE SATSCORES.NUMGE1500 > 0 ORDER BY SATSCORES.NUMGE1500 DESC LIMIT 1;","SELECT T2.ADMEMAIL1, T2.SCHOOL FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;",True,True
2,88,False,,,[],"[[""2147483648"", ""2147483648""]]",,,"SELECT SCHOOLS.ADMEMAIL1, SCHOOLS.SCHOOL FROM SATSCORES INNER JOIN SCHOOLS ON SATSCORES.CDS = SCHOOLS.CDSCODE WHERE SATSCORES.NUMGE1500 > 0 ORDER BY SATSCORES.NUMGE1500 DESC LIMIT 1;","SELECT T2.ADMEMAIL1, T2.SCHOOL FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;",True,True
3,88,False,,,[],"[[""2147483648"", ""2147483649""]]",,,"SELECT SCHOOLS.ADMEMAIL1, SCHOOLS.SCHOOL FROM SATSCORES INNER JOIN SCHOOLS ON SATSCORES.CDS = SCHOOLS.CDSCODE WHERE SATSCORES.NUMGE1500 > 0 ORDER BY SATSCORES.NUMGE1500 DESC LIMIT 1;","SELECT T2.ADMEMAIL1, T2.SCHOOL FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;",True,True
4,88,False,,,[],"[[""2147483648"", ""2147483648""]]",,,"SELECT SCHOOLS.ADMEMAIL1, SCHOOLS.SCHOOL FROM SATSCORES INNER JOIN SCHOOLS ON SATSCORES.CDS = SCHOOLS.CDSCODE WHERE SATSCORES.NUMGE1500 > 0 ORDER BY SATSCORES.NUMGE1500 DESC LIMIT 1;","SELECT T2.ADMEMAIL1, T2.SCHOOL FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;",True,True
5,88,False,,,[],"[[""2147483648"", ""2147483648""]]",,,"SELECT SCHOOLS.ADMEMAIL1, SCHOOLS.SCHOOL FROM SATSCORES INNER JOIN SCHOOLS ON SATSCORES.CDS = SCHOOLS.CDSCODE WHERE SATSCORES.NUMGE1500 > 0 ORDER BY SATSCORES.NUMGE1500 DESC LIMIT 1;","SELECT T2.ADMEMAIL1, T2.SCHOOL FROM SATSCORES AS T1 INNER JOIN SCHOOLS AS T2 ON T1.CDS = T2.CDSCODE ORDER BY T1.NUMGE1500 DESC LIMIT 1;",True,True
1,92,False,,,[[1]],[[0]],1,0,SELECT COUNT(*) AS TOTAL_DISTRICTS FROM DISTRICT WHERE A11 > 6000 AND A11 < 10000;,SELECT COUNT(DISTINCT T2.DISTRICT_ID)  FROM CLIENT AS T1 INNER JOIN DISTRICT AS T2 ON T1.DISTRICT_ID = T2.DISTRICT_ID WHERE T1.GENDER = 'F' AND T2.A11 BETWEEN 6000 AND 10000;,True,True
2,92,False,,,[[2]],[[0]],2,0,SELECT COUNT(*) AS TOTAL_DISTRICTS FROM DISTRICT WHERE A11 > 6000 AND A11 < 10000;,SELECT COUNT(DISTINCT T2.DISTRICT_ID)  FROM CLIENT AS T1 INNER JOIN DISTRICT AS T2 ON T1.DISTRICT_ID = T2.DISTRICT_ID WHERE T1.GENDER = 'F' AND T2.A11 BETWEEN 6000 AND 10000;,True,True
3,92,False,,,[[3]],[[1]],3,1,SELECT COUNT(*) AS TOTAL_DISTRICTS FROM DISTRICT WHERE A11 > 6000 AND A11 < 10000;,SELECT COUNT(DISTINCT T2.DISTRICT_ID)  FROM CLIENT AS T1 INNER JOIN DISTRICT AS T2 ON T1.DISTRICT_ID = T2.DISTRICT_ID WHERE T1.GENDER = 'F' AND T2.A11 BETWEEN 6000 AND 10000;,True,True
